gmina_code,powiat_code,voivodeship_code,gmina_name,gmina_type,population,population_density,lat,lon,rurality_index
2003002,2003,20,gmina podlaskie-zachodni-03-02,miejska,25856,182.3,52.84266,22.394,0.08
2003003,2003,20,gmina podlaskie-zachodni-03-03,wiejska,23759,65.2,53.00317,22.54183,1
2003004,2003,20,gmina podlaskie-zachodni-03-04,miejsko-wiejska,6726,30.7,52.85466,22.49778,0.45
2003005,2003,20,gmina podlaskie-zachodni-03-05,miejsko-wiejska,25868,225.5,53.10933,22.35993,0.45
2003006,2003,20,gmina podlaskie-zachodni-03-06,wiejska,11173,35.5,52.90069,22.56412,1
2004001,2004,20,gmina podlaskie-centralny-04-01,wiejska,3928,12,52.75895,23.41827,1
2004002,2004,20,gmina podlaskie-centralny-04-02,wiejska,3769,12,52.98996,23.42965,1
2004003,2004,20,gmina podlaskie-centralny-04-03,wiejska,3961,14.8,52.80746,23.2364,1
2004004,2004,20,gmina podlaskie-centralny-04-04,miejsko-wiejska,2717,12,52.67681,23.32323,0.45
2004005,2004,20,gmina podlaskie-centralny-04-05,wiejska,12855,54.3,52.89405,23.30514,1
2004006,2004,20,gmina podlaskie-centralny-04-06,wiejska,8437,26.7,52.80955,23.50454,1
2005001,2005,20,gmina podlaskie-miejski-05-01,wiejska,3069,17.1,52.97083,23.56986,1
2005002,2005,20,gmina podlaskie-miejski-05-02,miejsko-wiejska,7507,30.5,53.10861,23.29932,0.45
2005003,2005,20,gmina podlaskie-miejski-05-03,wiejska,15946,34.6,53.12144,23.31052,1
2005004,2005,20,gmina podlaskie-miejski-05-04,miejsko-wiejska,10064,80.1,53.03409,23.18732,0.45
2005005,2005,20,gmina podlaskie-miejski-05-05,miejska,31366,1156.3,52.96327,23.37085,0.08
2005006,2005,20,gmina podlaskie-miejski-05-06,wiejska,8805,20.2,53.01264,23.19976,1
2006001,2006,20,gmina podlaskie-północny-06-01,wiejska,34695,94.0,53.2703,24.13734,1
2006002,2006,20,gmina podlaskie-północny-06-02,miejsko-wiejska,2375,12,53.18962,23.67822,0.45
2006003,2006,20,gmina podlaskie-północny-06-03,wiejska,6997,16.3,53.34798,23.72147,1
2006004,2006,20,gmina podlaskie-północny-06-04,miejsko-wiejska,10381,206.3,53.27923,23.8328,0.45
2006005,2006,20,gmina podlaskie-północny-06-05,miejsko-wiejska,19101,372.2,53.45043,23.78409,0.45
2006006,2006,20,gmina podlaskie-północny-06-06,wiejska,12842,55.6,53.1982,24.04018,1
2007001,2007,20,gmina podlaskie-południowy-07-01,wiejska,6731,14.4,52.6022,22.61677,1
2007002,2007,20,gmina podlaskie-południowy-07-02,miejsko-wiejska,17374,234.8,52.93349,22.72745,0.45
2007003,2007,20,gmina podlaskie-południowy-07-03,wiejska,8015,25.0,52.91939,22.38979,1
2007004,2007,20,gmina podlaskie-południowy-07-04,wiejska,4340,26.5,53.23848,22.47382,1
2007005,2007,20,gmina podlaskie-południowy-07-05,miejska,26722,677.2,53.15531,22.40147,0.08
2007006,2007,20,gmina podlaskie-południowy-07-06,wiejska,6773,19.9,52.89945,22.41417,1
2008001,2008,20,gmina podlaskie-wschodni-08-01,wiejska,3313,12,53.49301,23.22626,1
2008002,2008,20,gmina podlaskie-wschodni-08-02,wiejska,7153,36.5,53.36006,23.15444,1
2008003,2008,20,gmina podlaskie-wschodni-08-03,wiejska,4707,18.9,53.50567,23.0395,1
2008004,2008,20,gmina podlaskie-wschodni-08-04,miejska,9341,211.2,53.60097,22.94958,0.08
2008005,2008,20,gmina podlaskie-wschodni-08-05,wiejska,7049,81.4,53.49042,22.83219,1
2008006,2008,20,gmina podlaskie-wschodni-08-06,wiejska,7922,19.9,53.3794,22.95027,1
2009001,2009,20,gmina podlaskie-zachodni-09-01,miejsko-wiejska,3440,15.7,53.51247,23.25782,0.45
2009002,2009,20,gmina podlaskie-zachodni-09-02,miejsko-wiejska,8580,35.7,53.39953,23.14804,0.45
2009003,2009,20,gmina podlaskie-zachodni-09-03,miejska,13885,337.9,53.43558,23.49478,0.08
2009004,2009,20,gmina podlaskie-zachodni-09-04,wiejska,4824,12.3,53.40042,23.41792,1
2009005,2009,20,gmina podlaskie-zachodni-09-05,wiejska,8373,22.4,53.5992,23.30414,1
2009006,2009,20,gmina podlaskie-zachodni-09-06,wiejska,12391,46.0,53.32799,23.25921,1
2010001,2010,20,gmina podlaskie-centralny-10-01,wiejska,6996,20.2,53.01024,23.15707,1
2010002,2010,20,gmina podlaskie-centralny-10-02,wiejska,19350,111.4,53.02614,23.58008,1
2010003,2010,20,gmina podlaskie-centralny-10-03,wiejska,7952,26.0,52.88833,23.35043,1
2010004,2010,20,gmina podlaskie-centralny-10-04,wiejska,5067,15.2,52.882,23.53818,1
2010005,2010,20,gmina podlaskie-centralny-10-05,wiejska,8704,19.1,53.2231,23.31303,1
2010006,2010,20,gmina podlaskie-centralny-10-06,miejska,17154,133.5,53.02707,23.37546,0.08
2011001,2011,20,gmina podlaskie-miejski-11-01,miejsko-wiejska,4841,46.1,53.77407,24.40711,0.45
2011002,2011,20,gmina podlaskie-miejski-11-02,miejska,29274,198.7,54.07604,24.47902,0.08
2011003,2011,20,gmina podlaskie-miejski-11-03,wiejska,19094,92.8,54.04657,24.67549,1
2011004,2011,20,gmina podlaskie-miejski-11-04,miejska,48519,581.4,53.81675,24.3349,0.08
2011005,2011,20,gmina podlaskie-miejski-11-05,wiejska,6571,32.4,53.75494,24.30794,1
2011006,2011,20,gmina podlaskie-miejski-11-06,miejsko-wiejska,1881,12,53.81492,24.42434,0.45
2012001,2012,20,gmina podlaskie-północny-12-01,wiejska,20006,52.5,53.29968,23.06459,1
2012002,2012,20,gmina podlaskie-północny-12-02,wiejska,35824,167.0,53.15146,23.54461,1
2012003,2012,20,gmina podlaskie-północny-12-03,wiejska,3926,13.1,53.29967,22.95203,1
2012004,2012,20,gmina podlaskie-północny-12-04,miejska,38081,295.8,53.36267,23.00317,0.08
2012005,2012,20,gmina podlaskie-północny-12-05,miejsko-wiejska,21981,228.7,53.07272,23.06814,0.45
2012006,2012,20,gmina podlaskie-północny-12-06,wiejska,4127,13.5,52.99288,23.42135,1
2013001,2013,20,gmina podlaskie-południowy-13-01,wiejska,5372,14.8,53.44563,22.7955,1
2013002,2013,20,gmina podlaskie-południowy-13-02,wiejska,6822,24.5,53.59251,22.92973,1
2013003,2013,20,gmina podlaskie-południowy-13-03,wiejska,6685,30.1,53.5181,22.81961,1
2013004,2013,20,gmina podlaskie-południowy-13-04,wiejska,3275,12,53.42267,22.69748,1
2013005,2013,20,gmina podlaskie-południowy-13-05,miejska,16783,147.6,53.31635,22.45054,0.08
2013006,2013,20,gmina podlaskie-południowy-13-06,wiejska,6587,35.9,53.33441,22.62568,1
2014001,2014,20,gmina podlaskie-wschodni-14-01,wiejska,6319,22.0,53.2448,23.0667,1
2014002,2014,20,gmina podlaskie-wschodni-14-02,wiejska,20257,51.5,53.12972,23.20279,1
2014003,2014,20,gmina podlaskie-wschodni-14-03,wiejska,8750,24.5,53.15452,23.3239,1
2014004,2014,20,gmina podlaskie-wschodni-14-04,miejsko-wiejska,8316,29.2,53.38148,23.22124,0.45
2014005,2014,20,gmina podlaskie-wschodni-14-05,wiejska,6886,70.5,53.20492,23.48824,1
2014006,2014,20,gmina podlaskie-wschodni-14-06,wiejska,8507,21.8,53.17142,22.96743,1
2015001,2015,20,gmina podlaskie-zachodni-15-01,wiejska,11442,105.5,53.35107,22.50892,1
2015002,2015,20,gmina podlaskie-zachodni-15-02,miejsko-wiejska,8768,90.6,52.96102,23.10494,0.45
2015003,2015,20,gmina podlaskie-zachodni-15-03,wiejska,6224,46.2,53.28786,22.87235,1
2015004,2015,20,gmina podlaskie-zachodni-15-04,miejsko-wiejska,9602,76.0,53.28158,23.05861,0.45
2015005,2015,20,gmina podlaskie-zachodni-15-05,wiejska,11201,66.4,53.32742,22.41661,1
2015006,2015,20,gmina podlaskie-zachodni-15-06,miejska,135792,1083.2,53.39876,22.74647,0.08
2016001,2016,20,gmina podlaskie-centralny-16-01,miejska,51941,389.0,52.57105,22.01429,0.08
2016002,2016,20,gmina podlaskie-centralny-16-02,miejska,71609,550.1,52.60827,21.67033,0.08
2016003,2016,20,gmina podlaskie-centralny-16-03,miejska,25513,496.6,52.52279,22.23287,0.08
2016004,2016,20,gmina podlaskie-centralny-16-04,miejsko-wiejska,6458,37.4,52.63771,21.6497,0.45
2016005,2016,20,gmina podlaskie-centralny-16-05,wiejska,11677,115.7,52.38648,22.12044,1
2016006,2016,20,gmina podlaskie-centralny-16-06,miejsko-wiejska,17344,279.0,52.47975,22.21749,0.45
2017001,2017,20,gmina podlaskie-miejski-17-01,wiejska,13879,153.2,52.59222,22.83339,1
2017002,2017,20,gmina podlaskie-miejski-17-02,wiejska,13622,41.6,52.54985,22.64445,1
2017003,2017,20,gmina podlaskie-miejski-17-03,wiejska,13571,30.8,52.71504,23.17088,1
2017004,2017,20,gmina podlaskie-miejski-17-04,miejsko-wiejska,3599,15.6,52.65491,23.01608,0.45
2017005,2017,20,gmina podlaskie-miejski-17-05,wiejska,17470,47.1,52.74377,23.1334,1
2017006,2017,20,gmina podlaskie-miejski-17-06,wiejska,7218,54.0,52.7256,23.0098,1
2201001,2201,22,gmina pomorskie-południowy-01-01,miejska,38601,936.2,54.17075,19.84373,0.08
2201002,2201,22,gmina pomorskie-południowy-01-02,miejsko-wiejska,16704,146.8,54.10929,19.64483,0.45
2201003,2201,22,gmina pomorskie-południowy-01-03,wiejska,9141,19.6,54.24537,19.41179,1
2201004,2201,22,gmina pomorskie-południowy-01-04,wiejska,11807,35.4,54.0911,19.72874,1
2201005,2201,22,gmina pomorskie-południowy-01-05,miejska,25976,299.2,54.24161,19.52121,0.08
2201006,2201,22,gmina pomorskie-południowy-01-06,wiejska,5024,12.9,54.29085,19.69211,1
2202001,2202,22,gmina pomorskie-wschodni-02-01,miejska,23902,386.2,54.77811,18.52224,0.08
2202002,2202,22,gmina pomorskie-wschodni-02-02,wiejska,5024,33.7,55.21554,18.14663,1
2202003,2202,22,gmina pomorskie-wschodni-02-03,wiejska,3444,16.4,54.71108,18.23448,1
2202004,2202,22,gmina pomorskie-wschodni-02-04,wiejska,7109,16.0,55.01338,18.1728,1
2202005,2202,22,gmina pomorskie-wschodni-02-05,wiejska,14812,59.4,54.76695,18.18089,1
2202006,2202,22,gmina pomorskie-wschodni-02-06,wiejska,17149,40.1,55.03648,18.22394,1
2203001,2203,22,gmina pomorskie-zachodni-03-01,wiejska,9241,21.3,54.5486,18.15089,1
2203002,2203,22,gmina pomorskie-zachodni-03-02,miejska,25441,181.0,54.4822,18.43689,0.08
2203003,2203,22,gmina pomorskie-zachodni-03-03,miejska,27260,817.3,54.6117,18.4062,0.08
2203004,2203,22,gmina pomorskie-zachodni-03-04,wiejska,3471,12.9,54.5151,18.36155,1
2203005,2203,22,gmina pomorskie-zachodni-03-05,wiejska,6552,45.7,54.71742,18.6256,1
2203006,2203,22,gmina pomorskie-zachodni-03-06,wiejska,10673,46.0,54.60642,18.38939,1
2204001,2204,22,gmina pomorskie-centralny-04-01,wiejska,7201,21.3,54.239,18.74734,1
2204002,2204,22,gmina pomorskie-centralny-04-02,miejsko-wiejska,9196,37.3,54.21764,18.82975,0.45
2204003,2204,22,gmina pomorskie-centralny-04-03,wiejska,4619,12,54.22847,18.50896,1
2204004,2204,22,gmina pomorskie-centralny-04-04,wiejska,15210,37.1,54.20807,18.9279,1
2204005,2204,22,gmina pomorskie-centralny-04-05,wiejska,5688,41.0,54.1705,18.85186,1
2204006,2204,22,gmina pomorskie-centralny-04-06,miejsko-wiejska,13697,102.4,54.35644,18.71518,0.45
2205001,2205,22,gmina pomorskie-miejski-05-01,wiejska,5854,55.1,54.79008,18.55107,1
2205002,2205,22,gmina pomorskie-miejski-05-02,wiejska,5271,39.9,54.59928,18.21033,1
2205003,2205,22,gmina pomorskie-miejski-05-03,wiejska,9046,103.5,54.52099,18.14717,1
2205004,2205,22,gmina pomorskie-miejski-05-04,wiejska,3073,12,54.62508,18.25586,1
2205005,2205,22,gmina pomorskie-miejski-05-05,miejsko-wiejska,12130,109.4,54.70452,18.38049,0.45
2205006,2205,22,gmina pomorskie-miejski-05-06,miejska,16514,585.6,54.48377,18.51051,0.08
2206001,2206,22,gmina pomorskie-północny-06-01,miejska,15047,282.8,54.76365,18.16319,0.08
2206002,2206,22,gmina pomorskie-północny-06-02,miejsko-wiejska,4039,21.0,54.84997,18.18262,0.45
2206003,2206,22,gmina pomorskie-północny-06-03,wiejska,22772,53.6,55.02479,17.91979,1
2206004,2206,22,gmina pomorskie-północny-06-04,miejsko-wiejska,16014,164.7,54.85468,17.55043,0.45
2206005,2206,22,gmina pomorskie-północny-06-05,wiejska,4042,26.1,54.64677,18.04878,1
2206006,2206,22,gmina pomorskie-północny-06-06,miejsko-wiejska,14214,52.3,54.68799,17.88658,0.45
2207001,2207,22,gmina pomorskie-południowy-07-01,wiejska,4452,33.2,54.41466,19.97364,1
2207002,2207,22,gmina pomorskie-południowy-07-02,wiejska,22881,103.2,54.56938,19.8413,1
2207003,2207,22,gmina pomorskie-południowy-07-03,wiejska,8477,21.1,54.53817,19.95307,1
2207004,2207,22,gmina pomorskie-południowy-07-04,wiejska,11431,33.9,54.33762,20.13959,1
2207005,2207,22,gmina pomorskie-południowy-07-05,miejska,85369,1289.5,54.47037,20.14971,0.08
2207006,2207,22,gmina pomorskie-południowy-07-06,miejsko-wiejska,3275,18.3,54.2804,19.92254,0.45
2208001,2208,22,gmina pomorskie-wschodni-08-01,wiejska,30958,91.8,54.39595,19.59573,1
2208002,2208,22,gmina pomorskie-wschodni-08-02,miejsko-wiejska,4502,16.9,54.63466,19.39597,0.45
2208003,2208,22,gmina pomorskie-wschodni-08-03,wiejska,3077,20.2,54.43719,19.66544,1
2208004,2208,22,gmina pomorskie-wschodni-08-04,miejsko-wiejska,5564,22.8,54.69785,19.2351,0.45
2208005,2208,22,gmina pomorskie-wschodni-08-05,miejsko-wiejska,7188,41.2,54.38189,19.43692,0.45
2208006,2208,22,gmina pomorskie-wschodni-08-06,miejska,23401,165.6,54.49064,19.4011,0.08
2209001,2209,22,gmina pomorskie-zachodni-09-01,miejsko-wiejska,8969,74.7,54.36816,18.89808,0.45
2209002,2209,22,gmina pomorskie-zachodni-09-02,miejsko-wiejska,7881,89.2,54.47365,18.59277,0.45
2209003,2209,22,gmina pomorskie-zachodni-09-03,wiejska,5151,12,54.33205,19.21269,1
2209004,2209,22,gmina pomorskie-zachodni-09-04,miejsko-wiejska,8198,39.4,54.37679,18.91659,0.45
2209005,2209,22,gmina pomorskie-zachodni-09-05,wiejska,3814,24.5,54.32234,18.8695,1
2209006,2209,22,gmina pomorskie-zachodni-09-06,miejska,5501,37.1,54.61045,19.0689,0.08
2210001,2210,22,gmina pomorskie-centralny-10-01,miejsko-wiejska,18357,94.6,54.45918,18.42476,0.45
2210002,2210,22,gmina pomorskie-centralny-10-02,wiejska,4259,12,54.38617,18.9552,1
2210003,2210,22,gmina pomorskie-centralny-10-03,miejsko-wiejska,6461,47.3,54.3596,18.74677,0.45
2210004,2210,22,gmina pomorskie-centralny-10-04,wiejska,23200,88.4,54.32022,18.32034,1
2210005,2210,22,gmina pomorskie-centralny-10-05,wiejska,3779,12,54.35482,18.51571,1
2210006,2210,22,gmina pomorskie-centralny-10-06,wiejska,11439,91.4,54.53283,18.44344,1
2211001,2211,22,gmina pomorskie-miejski-11-01,wiejska,11272,53.1,54.2683,18.8178,1
2211002,2211,22,gmina pomorskie-miejski-11-02,miejsko-wiejska,2171,26.8,54.12788,18.6505,0.45
2211003,2211,22,gmina pomorskie-miejski-11-03,miejska,29479,271.8,53.94267,18.95754,0.08
2211004,2211,22,gmina pomorskie-miejski-11-04,wiejska,5712,19.7,54.04829,19.05906,1
2211005,2211,22,gmina pomorskie-miejski-11-05,wiejska,7900,18.5,54.05092,18.91999,1
2211006,2211,22,gmina pomorskie-miejski-11-06,wiejska,18705,53.6,54.18622,18.94579,1
2212001,2212,22,gmina pomorskie-północny-12-01,miejsko-wiejska,3443,13.6,54.05182,18.83541,0.45
2212002,2212,22,gmina pomorskie-północny-12-02,miejsko-wiejska,4188,53.2,53.91484,18.9199,0.45
2212003,2212,22,gmina pomorskie-północny-12-03,miejska,25769,828.5,54.08589,18.88798,0.08
2212004,2212,22,gmina pomorskie-północny-12-04,wiejska,15933,47.4,54.15998,19.00265,1
2212005,2212,22,gmina pomorskie-północny-12-05,wiejska,3397,39.9,53.92815,18.94661,1
2212006,2212,22,gmina pomorskie-północny-12-06,wiejska,5105,57.4,53.91534,18.96872,1
2213001,2213,22,gmina pomorskie-południowy-13-01,wiejska,11555,29.6,54.72071,18.80479,1
2213002,2213,22,gmina pomorskie-południowy-13-02,wiejska,9083,19.3,54.63465,18.63759,1
2213003,2213,22,gmina pomorskie-południowy-13-03,wiejska,46109,105.8,54.58549,18.69673,1
2213004,2213,22,gmina pomorskie-południowy-13-04,miejsko-wiejska,1800,12,54.90958,18.63749,0.45
2213005,2213,22,gmina pomorskie-południowy-13-05,wiejska,6052,19.1,54.60238,18.56371,1
2213006,2213,22,gmina pomorskie-południowy-13-06,wiejska,7034,23.0,54.77715,18.57411,1
2214001,2214,22,gmina pomorskie-wschodni-14-01,wiejska,9254,86.2,54.35713,18.88575,1
2214002,2214,22,gmina pomorskie-wschodni-14-02,miejsko-wiejska,9210,40.5,54.35034,18.79012,0.45
2214003,2214,22,gmina pomorskie-wschodni-14-03,miejsko-wiejska,7307,30.0,54.2049,19.09289,0.45
2214004,2214,22,gmina pomorskie-wschodni-14-04,wiejska,19842,48.2,54.17356,18.45615,1
2214005,2214,22,gmina pomorskie-wschodni-14-05,miejsko-wiejska,15817,190.6,54.20181,19.06092,0.45
2214006,2214,22,gmina pomorskie-wschodni-14-06,wiejska,4749,12,54.35422,18.64923,1
2215001,2215,22,gmina pomorskie-zachodni-15-01,miejska,25137,218.1,54.30803,19.33909,0.08
2215002,2215,22,gmina pomorskie-zachodni-15-02,wiejska,16363,197.6,54.00229,18.91551,1
2215003,2215,22,gmina pomorskie-zachodni-15-03,wiejska,13007,57.1,54.2435,19.17548,1
2215004,2215,22,gmina pomorskie-zachodni-15-04,miejsko-wiejska,20153,92.3,54.20548,19.10511,0.45
2215005,2215,22,gmina pomorskie-zachodni-15-05,wiejska,10072,43.4,54.40861,18.9707,1
2215006,2215,22,gmina pomorskie-zachodni-15-06,wiejska,8729,30.3,54.23467,19.2657,1
2216001,2216,22,gmina pomorskie-centralny-16-01,miejska,29506,232.7,53.72736,18.48317,0.08
2216002,2216,22,gmina pomorskie-centralny-16-02,wiejska,5474,22.2,53.851,18.52981,1
2216003,2216,22,gmina pomorskie-centralny-16-03,miejsko-wiejska,4297,50.7,53.41922,18.31211,0.45
2216004,2216,22,gmina pomorskie-centralny-16-04,wiejska,14703,44.7,53.71822,17.87247,1
2216005,2216,22,gmina pomorskie-centralny-16-05,miejsko-wiejska,6353,23.2,53.7599,18.58864,0.45
2216006,2216,22,gmina pomorskie-centralny-16-06,wiejska,7112,38.3,53.54422,18.37861,1
2217001,2217,22,gmina pomorskie-miejski-17-01,wiejska,3706,12,53.51327,18.04928,1
2217002,2217,22,gmina pomorskie-miejski-17-02,miejsko-wiejska,6851,123.0,53.58187,17.45542,0.45
2217003,2217,22,gmina pomorskie-miejski-17-03,wiejska,14478,63.5,53.57691,17.76789,1
2217004,2217,22,gmina pomorskie-miejski-17-04,wiejska,9347,55.1,53.42293,17.63352,1
2217005,2217,22,gmina pomorskie-miejski-17-05,miejska,16911,128.6,53.7599,17.55927,0.08
2217006,2217,22,gmina pomorskie-miejski-17-06,miejska,32422,347.6,53.75874,17.75376,0.08
2218001,2218,22,gmina pomorskie-północny-18-01,miejsko-wiejska,13233,77.1,54.9704,18.82182,0.45
2218002,2218,22,gmina pomorskie-północny-18-02,wiejska,1800,12,54.97001,19.17794,1
2218003,2218,22,gmina pomorskie-północny-18-03,wiejska,5852,33.6,54.86308,19.16811,1
2218004,2218,22,gmina pomorskie-północny-18-04,wiejska,11715,28.8,54.88023,18.97478,1
2218005,2218,22,gmina pomorskie-północny-18-05,wiejska,3200,12,54.96884,19.1739,1
2218006,2218,22,gmina pomorskie-północny-18-06,miejsko-wiejska,55957,388.8,54.76199,19.05709,0.45
2219001,2219,22,gmina pomorskie-południowy-19-01,wiejska,4427,31.3,54.07829,17.66796,1
2219002,2219,22,gmina pomorskie-południowy-19-02,miejska,11340,199.2,54.16246,17.73304,0.08
2219003,2219,22,gmina pomorskie-południowy-19-03,wiejska,12961,51.0,54.15968,17.89692,1
2219004,2219,22,gmina pomorskie-południowy-19-04,wiejska,8804,33.8,54.21697,17.80291,1
2219005,2219,22,gmina pomorskie-południowy-19-05,miejsko-wiejska,7068,37.4,54.06925,17.84406,0.45
2219006,2219,22,gmina pomorskie-południowy-19-06,miejsko-wiejska,10473,42.9,54.02966,17.70993,0.45
2220001,2220,22,gmina pomorskie-wschodni-20-01,wiejska,5971,14.4,53.1953,18.349,1
2220002,2220,22,gmina pomorskie-wschodni-20-02,wiejska,17763,191.5,52.96154,18.41651,1
2220003,2220,22,gmina pomorskie-wschodni-20-03,wiejska,5732,12.7,53.27178,18.2664,1
2220004,2220,22,gmina pomorskie-wschodni-20-04,miejsko-wiejska,7605,149.3,53.43481,18.29754,0.45
2220005,2220,22,gmina pomorskie-wschodni-20-05,wiejska,15883,45.1,53.35353,17.97949,1
2220006,2220,22,gmina pomorskie-wschodni-20-06,miejsko-wiejska,16192,58.3,53.35937,18.12602,0.45
2401001,2401,24,gmina śląskie-południowy-01-01,wiejska,3886,12,51.10492,19.44549,1
2401002,2401,24,gmina śląskie-południowy-01-02,wiejska,8720,44.3,51.21438,19.00499,1
2401003,2401,24,gmina śląskie-południowy-01-03,wiejska,8034,17.5,51.17231,19.40574,1
2401004,2401,24,gmina śląskie-południowy-01-04,wiejska,9486,54.1,51.32194,19.23791,1
2401005,2401,24,gmina śląskie-południowy-01-05,wiejska,5789,23.8,51.1997,19.02937,1
2401006,2401,24,gmina śląskie-południowy-01-06,wiejska,25479,60.1,51.20999,19.16627,1
2402001,2402,24,gmina śląskie-wschodni-02-01,miejska,55914,436.2,49.90196,19.13363,0.08
2402002,2402,24,gmina śląskie-wschodni-02-02,wiejska,18445,52.7,50.05676,19.50298,1
2402003,2402,24,gmina śląskie-wschodni-02-03,wiejska,12883,137.4,50.06745,19.31507,1
2402004,2402,24,gmina śląskie-wschodni-02-04,wiejska,4837,26.9,50.12438,18.95214,1
2402005,2402,24,gmina śląskie-wschodni-02-05,wiejska,7205,21.2,50.21073,18.92378,1
2402006,2402,24,gmina śląskie-wschodni-02-06,wiejska,6396,20.8,50.20257,19.24795,1
2403001,2403,24,gmina śląskie-zachodni-03-01,wiejska,24675,151.7,49.65761,18.87961,1
2403002,2403,24,gmina śląskie-zachodni-03-02,wiejska,6505,42.1,49.54698,18.6882,1
2403003,2403,24,gmina śląskie-zachodni-03-03,miejska,35686,312.7,49.4426,19.08387,0.08
2403004,2403,24,gmina śląskie-zachodni-03-04,wiejska,7428,20.5,49.34663,18.56118,1
2403005,2403,24,gmina śląskie-zachodni-03-05,wiejska,8004,42.8,49.78282,18.73756,1
2403006,2403,24,gmina śląskie-zachodni-03-06,wiejska,4076,21.5,49.71087,18.87801,1
2404001,2404,24,gmina śląskie-centralny-04-01,miejska,16493,142.9,50.26323,18.79609,0.08
2404002,2404,24,gmina śląskie-centralny-04-02,wiejska,5789,21.4,50.32186,18.82763,1
2404003,2404,24,gmina śląskie-centralny-04-03,miejska,47771,836.5,50.36296,19.17473,0.08
2404004,2404,24,gmina śląskie-centralny-04-04,wiejska,15403,158.7,50.341,18.72178,1
2404005,2404,24,gmina śląskie-centralny-04-05,miejska,23693,476.0,50.28945,18.81766,0.08
2404006,2404,24,gmina śląskie-centralny-04-06,miejska,22516,704.7,50.32346,18.61705,0.08
