gmina_code,population,share_75_plus,single_senior_households,home_oxygen_patients,dialysis_patients,disability_share,care_facility_pressure,children_facilities,electric_heating_pct,no_alt_heat_buildings_pct,energy_poverty_pct,remote_rurality,telecom_gap_pct,rescue_travel_time_min,vulnerable_population_est,share_75_plus_norm,single_senior_households_norm,home_oxygen_patients_norm,dialysis_patients_norm,disability_share_norm,care_facility_pressure_norm,children_facilities_norm,electric_heating_pct_norm,no_alt_heat_buildings_pct_norm,energy_poverty_pct_norm,remote_rurality_norm,telecom_gap_pct_norm,rescue_travel_time_min_norm,iwl_score
1003003,5853,0.1773,0.0729,5,0,0.1266,0.0852,1,0.1612,0.2116,0.1128,1.0,0.182,29.9,1099,0.7445,0.4321,0.0505,0.0,0.5044,0.1031,0.0185,0.4411,0.3492,0.3691,1.0,0.4685,0.4407,63.56
2410006,8913,0.1196,0.0634,3,1,0.111,0.5748,0,0.1919,0.2095,0.137,0.9043,0.0949,34.9,1424,0.4198,0.3612,0.0303,0.0263,0.4135,0.6959,0.0,0.537,0.3452,0.4604,0.9043,0.2443,0.5292,63.53
2605003,9439,0.1453,0.0752,10,1,0.1045,0.078,5,0.1796,0.1765,0.1427,1.0,0.1388,42.2,1649,0.5644,0.4493,0.101,0.0263,0.3757,0.0944,0.0926,0.4986,0.2817,0.4819,1.0,0.3573,0.6584,63.52
2420001,12952,0.1208,0.0499,9,2,0.1361,0.2472,2,0.2348,0.1926,0.1181,0.8507,0.2069,28.7,2100,0.4266,0.2604,0.0909,0.0526,0.5597,0.2993,0.037,0.671,0.3127,0.3891,0.8507,0.5326,0.4195,63.52
0803006,7177,0.1053,0.0756,7,0,0.1338,0.1989,3,0.1414,0.2674,0.1465,1.0,0.1732,37.0,1179,0.3393,0.4522,0.0707,0.0,0.5463,0.2408,0.0556,0.3793,0.4565,0.4962,1.0,0.4458,0.5664,63.52
2608004,3887,0.1911,0.0779,3,0,0.1359,0.2165,2,0.1255,0.0892,0.0924,1.0,0.1648,42.8,740,0.8222,0.4694,0.0303,0.0,0.5585,0.2621,0.037,0.3296,0.1138,0.2921,1.0,0.4242,0.669,63.51
3205006,17126,0.1609,0.0784,8,4,0.1057,0.0233,8,0.1302,0.2253,0.1153,0.8342,0.2219,39.2,2950,0.6522,0.4731,0.0808,0.1053,0.3826,0.0282,0.1481,0.3443,0.3756,0.3785,0.8342,0.5712,0.6053,63.51
2816004,7246,0.1581,0.0594,7,3,0.1202,0.0,1,0.1885,0.3207,0.2006,0.2079,0.2284,34.3,1526,0.6365,0.3313,0.0707,0.0789,0.4671,0.0,0.0185,0.5264,0.559,0.7004,0.2079,0.5879,0.5186,63.51
3006003,10471,0.1332,0.0919,6,3,0.0932,0.2033,2,0.144,0.2089,0.1064,0.8653,0.2708,32.7,1563,0.4963,0.5739,0.0606,0.0789,0.3098,0.2461,0.037,0.3874,0.344,0.3449,0.8653,0.697,0.4903,63.51
1816001,6827,0.1486,0.0549,4,4,0.113,0.1584,2,0.1619,0.2676,0.0834,1.0,0.1695,46.8,1063,0.583,0.2978,0.0404,0.1053,0.4252,0.1918,0.037,0.4433,0.4569,0.2581,1.0,0.4363,0.7398,63.5
0801006,9620,0.1335,0.0715,3,2,0.1115,0.6209,1,0.1535,0.28,0.0769,0.6108,0.1221,42.3,1382,0.498,0.4216,0.0303,0.0526,0.4164,0.7517,0.0185,0.4171,0.4808,0.2336,0.6108,0.3143,0.6602,63.48
3214003,11901,0.148,0.0675,5,1,0.1429,0.0659,2,0.1651,0.2369,0.1477,0.9411,0.1657,31.3,2273,0.5796,0.3918,0.0505,0.0263,0.5993,0.0798,0.037,0.4533,0.3979,0.5008,0.9411,0.4265,0.4655,63.47
2417001,8492,0.1359,0.0693,4,1,0.1412,0.208,4,0.1002,0.3,0.136,0.8552,0.1608,42.0,1521,0.5115,0.4052,0.0404,0.0263,0.5894,0.2518,0.0741,0.2505,0.5192,0.4566,0.8552,0.4139,0.6549,63.46
2212006,5105,0.1167,0.0892,5,0,0.0957,0.1922,0,0.1247,0.3047,0.1502,1.0,0.2365,29.9,810,0.4035,0.5537,0.0505,0.0,0.3244,0.2327,0.0,0.3271,0.5283,0.5102,1.0,0.6088,0.4407,63.46
0214001,7228,0.1337,0.112,6,1,0.1238,0.1046,1,0.1809,0.2123,0.1098,1.0,0.1062,30.0,1169,0.4992,0.7239,0.0606,0.0263,0.4881,0.1266,0.0185,0.5027,0.3506,0.3577,1.0,0.2734,0.4425,63.45
1204007,7644,0.1366,0.0777,6,0,0.0823,0.1864,0,0.1247,0.282,0.1394,0.976,0.2579,35.6,1226,0.5155,0.4679,0.0606,0.0,0.2464,0.2257,0.0,0.3271,0.4846,0.4694,0.976,0.6638,0.5416,63.44
2216002,5474,0.1412,0.0937,4,0,0.126,0.0766,2,0.1941,0.1962,0.1278,1.0,0.1243,33.4,950,0.5414,0.5873,0.0404,0.0,0.5009,0.0927,0.037,0.5439,0.3196,0.4257,1.0,0.3199,0.5027,63.44
2614002,8335,0.1496,0.052,5,1,0.1288,0.0,2,0.191,0.237,0.1196,0.9272,0.2125,42.7,1466,0.5886,0.2761,0.0505,0.0263,0.5172,0.0,0.037,0.5342,0.3981,0.3947,0.9272,0.547,0.6673,63.43
1813002,26552,0.1459,0.064,16,3,0.1036,0.0824,11,0.0832,0.322,0.1417,1.0,0.15,39.7,4617,0.5678,0.3657,0.1616,0.0789,0.3704,0.0998,0.2037,0.1974,0.5615,0.4781,1.0,0.3861,0.6142,63.42
1014003,9849,0.0895,0.071,8,1,0.0956,0.2652,1,0.1894,0.3045,0.1268,1.0,0.1448,44.8,1322,0.2504,0.4179,0.0808,0.0263,0.3238,0.3211,0.0185,0.5292,0.5279,0.4219,1.0,0.3727,0.7044,63.4
1604006,11535,0.1315,0.096,5,1,0.1083,0.2522,4,0.1238,0.2809,0.0941,0.9631,0.1635,36.1,1711,0.4868,0.6045,0.0505,0.0263,0.3978,0.3053,0.0741,0.3243,0.4825,0.2985,0.9631,0.4208,0.5504,63.38
1821004,5549,0.1751,0.0997,1,3,0.1453,0.0,3,0.168,0.2605,0.0317,0.9575,0.1943,21.5,890,0.7321,0.6321,0.0101,0.0789,0.6133,0.0,0.0556,0.4624,0.4433,0.063,0.9575,0.5001,0.292,63.38
1017005,5955,0.1231,0.081,5,1,0.1434,0.0508,0,0.2114,0.2088,0.1535,0.798,0.1715,31.8,1073,0.4395,0.4925,0.0505,0.0263,0.6022,0.0615,0.0,0.5979,0.3438,0.5226,0.798,0.4414,0.4743,63.37
0812004,2582,0.1392,0.0738,2,2,0.1214,0.3636,0,0.1548,0.254,0.1356,0.3483,0.2349,38.6,451,0.5301,0.4388,0.0202,0.0526,0.4741,0.4402,0.0,0.4211,0.4308,0.4551,0.3483,0.6046,0.5947,63.36
1815002,17470,0.173,0.0683,9,5,0.1513,0.2692,3,0.1355,0.1673,0.1246,0.5382,0.173,29.4,3472,0.7203,0.3978,0.0909,0.1316,0.6482,0.3259,0.0556,0.3608,0.264,0.4136,0.5382,0.4453,0.4319,63.33
1431001,13119,0.1295,0.0727,8,5,0.1423,0.3107,2,0.1913,0.1922,0.1367,0.6065,0.1487,26.9,2318,0.4755,0.4306,0.0808,0.1316,0.5958,0.3762,0.037,0.5351,0.3119,0.4592,0.6065,0.3828,0.3876,63.3
0618005,7294,0.1129,0.0856,7,1,0.1335,0.5757,1,0.1717,0.3111,0.1118,0.2424,0.1067,37.9,1127,0.3821,0.5269,0.0707,0.0263,0.5446,0.697,0.0185,0.4739,0.5406,0.3653,0.2424,0.2746,0.5823,63.28
1010007,3873,0.1742,0.071,3,0,0.0966,0.1336,0,0.1788,0.2179,0.1333,0.9627,0.1087,44.2,711,0.7271,0.4179,0.0303,0.0,0.3296,0.1617,0.0,0.4961,0.3613,0.4464,0.9627,0.2798,0.6938,63.26
2416002,3343,0.1138,0.0817,1,1,0.1268,0.3364,0,0.1469,0.2646,0.1439,0.7362,0.1546,41.0,552,0.3872,0.4978,0.0101,0.0263,0.5055,0.4073,0.0,0.3964,0.4512,0.4864,0.7362,0.3979,0.6372,63.24
1206005,16296,0.1503,0.0559,9,7,0.1047,0.3216,4,0.0809,0.3176,0.1048,0.824,0.1799,39.7,2643,0.5926,0.3052,0.0909,0.1842,0.3768,0.3893,0.0741,0.1903,0.5531,0.3389,0.824,0.4631,0.6142,63.24
0620005,52099,0.1102,0.0479,30,9,0.0935,0.4502,19,0.1819,0.3801,0.1216,0.1248,0.1184,26.7,7435,0.3669,0.2455,0.303,0.2368,0.3116,0.545,0.3519,0.5058,0.6733,0.4023,0.1248,0.3048,0.3841,63.22
2204004,15210,0.1099,0.05,7,1,0.1138,0.0586,3,0.1568,0.2635,0.2167,0.9649,0.2467,33.9,2851,0.3652,0.2612,0.0707,0.0263,0.4298,0.0709,0.0556,0.4274,0.449,0.7611,0.9649,0.635,0.5115,63.21
2802002,10956,0.1674,0.0487,8,0,0.1196,0.3554,2,0.2028,0.2718,0.124,0.4182,0.1622,33.9,2018,0.6888,0.2515,0.0808,0.0,0.4636,0.4303,0.037,0.5711,0.465,0.4113,0.4182,0.4175,0.5115,63.21
2011004,48519,0.1134,0.0793,31,10,0.1262,0.5241,17,0.1845,0.3068,0.0605,0.0,0.1141,17.5,6384,0.3849,0.4799,0.3131,0.2632,0.502,0.6345,0.3148,0.5139,0.5323,0.1717,0.0,0.2937,0.2212,63.18
0801007,13893,0.1491,0.0629,8,1,0.142,0.2475,3,0.1249,0.1157,0.1435,0.8953,0.2216,36.6,2636,0.5858,0.3575,0.0808,0.0263,0.5941,0.2996,0.0556,0.3277,0.1648,0.4849,0.8953,0.5704,0.5593,63.16
2435002,11989,0.1186,0.0817,6,3,0.0927,0.1087,1,0.1244,0.2428,0.1471,1.0,0.2069,46.5,1885,0.4142,0.4978,0.0606,0.0789,0.3069,0.1316,0.0185,0.3261,0.4092,0.4985,1.0,0.5326,0.7345,63.12
1607007,4042,0.1555,0.0719,2,1,0.0839,0.4282,1,0.1334,0.2007,0.0907,0.7147,0.2597,43.9,614,0.6218,0.4246,0.0202,0.0263,0.2557,0.5184,0.0185,0.3543,0.3283,0.2857,0.7147,0.6685,0.6885,63.12
1803004,2258,0.1394,0.0782,0,1,0.1363,0.3099,0,0.1379,0.1728,0.1024,1.0,0.1767,39.3,374,0.5312,0.4716,0.0,0.0263,0.5609,0.3752,0.0,0.3683,0.2746,0.3298,1.0,0.4548,0.6071,63.12
3216005,6624,0.1104,0.058,6,2,0.1637,0.5819,1,0.099,0.2711,0.058,0.8836,0.2054,33.4,943,0.368,0.3209,0.0606,0.0526,0.7204,0.7045,0.0185,0.2468,0.4637,0.1623,0.8836,0.5287,0.5027,63.11
1216007,5297,0.1314,0.0871,3,2,0.1206,0.4333,1,0.0843,0.163,0.1289,0.8123,0.1716,47.9,884,0.4862,0.5381,0.0303,0.0526,0.4694,0.5246,0.0185,0.2009,0.2558,0.4298,0.8123,0.4417,0.7593,63.08
2606004,22868,0.076,0.0925,17,3,0.155,0.1003,3,0.1315,0.1408,0.1606,1.0,0.1467,43.4,3685,0.1745,0.5784,0.1717,0.0789,0.6698,0.1214,0.0556,0.3483,0.2131,0.5494,1.0,0.3776,0.6796,63.08
2421001,10550,0.1656,0.0756,5,4,0.1289,0.1008,0,0.1428,0.211,0.1357,0.9907,0.1187,32.5,2018,0.6787,0.4522,0.0505,0.1053,0.5178,0.122,0.0,0.3836,0.3481,0.4555,0.9907,0.3055,0.4867,63.07
1805002,6108,0.1709,0.0628,3,2,0.1749,0.0515,2,0.106,0.1604,0.1154,1.0,0.2213,33.6,1234,0.7085,0.3567,0.0303,0.0526,0.7857,0.0623,0.037,0.2687,0.2508,0.3789,1.0,0.5696,0.5062,63.06
1221007,2568,0.1035,0.1006,2,0,0.1332,0.2821,2,0.1474,0.16,0.1205,0.9608,0.1944,37.6,391,0.3292,0.6388,0.0202,0.0,0.5428,0.3415,0.037,0.398,0.25,0.3981,0.9608,0.5004,0.577,63.06
0203002,6012,0.134,0.0669,4,3,0.1313,0.0,0,0.188,0.2319,0.1237,0.8843,0.1399,50.9,1023,0.5008,0.3873,0.0404,0.0789,0.5317,0.0,0.0,0.5248,0.3883,0.4102,0.8843,0.3601,0.8124,63.04
1811002,10095,0.1094,0.0727,3,2,0.104,0.0501,2,0.2818,0.239,0.1321,0.9177,0.1498,34.3,1513,0.3624,0.4306,0.0303,0.0526,0.3727,0.0607,0.037,0.8179,0.4019,0.4419,0.9177,0.3856,0.5186,63.04
1430005,2715,0.1722,0.0558,2,4,0.1417,0.2575,1,0.0984,0.4623,0.1378,0.5434,0.1401,21.3,547,0.7158,0.3045,0.0202,0.1053,0.5923,0.3117,0.0185,0.2449,0.8313,0.4634,0.5434,0.3606,0.2885,63.03
1428003,44061,0.0877,0.0811,27,8,0.0912,0.6415,14,0.1925,0.1918,0.1127,0.0,0.2732,15.5,5552,0.2403,0.4933,0.2727,0.2105,0.2982,0.7766,0.2593,0.5389,0.3112,0.3687,0.0,0.7032,0.1858,63.03
2608005,20492,0.156,0.084,11,7,0.1106,0.3166,5,0.0607,0.1471,0.1624,0.7589,0.1895,31.6,3900,0.6246,0.5149,0.1111,0.1842,0.4112,0.3833,0.0926,0.1271,0.2252,0.5562,0.7589,0.4878,0.4708,63.02
3028005,7632,0.1584,0.0661,6,3,0.0815,0.4056,1,0.1283,0.2942,0.1222,1.0,0.1207,30.3,1264,0.6382,0.3813,0.0606,0.0789,0.2417,0.491,0.0185,0.3383,0.5081,0.4045,1.0,0.3107,0.4478,62.99
1811005,16498,0.1159,0.0645,10,5,0.1266,0.3583,2,0.1052,0.2068,0.1155,1.0,0.2215,32.3,2559,0.399,0.3694,0.101,0.1316,0.5044,0.4338,0.037,0.2662,0.34,0.3792,1.0,0.5701,0.4832,62.96
3202004,9657,0.1077,0.0661,12,3,0.1035,0.2854,4,0.1765,0.2192,0.16,0.9132,0.1407,35.4,1554,0.3528,0.3813,0.1212,0.0789,0.3698,0.3455,0.0741,0.4889,0.3638,0.5472,0.9132,0.3622,0.5381,62.96
1806004,8154,0.1532,0.0583,5,1,0.1239,0.1393,1,0.1275,0.3036,0.1375,0.8337,0.1913,38.3,1495,0.6089,0.3231,0.0505,0.0263,0.4886,0.1686,0.0185,0.3358,0.5262,0.4623,0.8337,0.4924,0.5894,62.95
1425006,4400,0.1286,0.0906,2,0,0.1187,0.2514,3,0.2092,0.2421,0.1499,0.3347,0.1982,32.7,759,0.4705,0.5642,0.0202,0.0,0.4584,0.3044,0.0556,0.5911,0.4079,0.5091,0.3347,0.5102,0.4903,62.93
0803001,9786,0.1389,0.1099,1,1,0.1056,0.0,3,0.1413,0.2833,0.1683,0.9685,0.1386,27.8,1770,0.5284,0.7082,0.0101,0.0263,0.3821,0.0,0.0556,0.3789,0.4871,0.5785,0.9685,0.3568,0.4035,62.92
1803003,14633,0.1348,0.087,8,1,0.1199,0.3213,7,0.0745,0.03,0.1544,1.0,0.2088,47.7,2611,0.5053,0.5373,0.0808,0.0263,0.4653,0.389,0.1296,0.1703,0.0,0.526,1.0,0.5375,0.7558,62.89
1425003,23386,0.0812,0.081,14,5,0.1224,0.1223,5,0.2214,0.2806,0.1543,0.3329,0.2061,34.9,3508,0.2037,0.4925,0.1414,0.1316,0.4799,0.1481,0.0926,0.6292,0.4819,0.5257,0.3329,0.5305,0.5292,62.88
2806004,11144,0.2031,0.0516,8,2,0.0949,0.4409,5,0.177,0.1709,0.154,0.4564,0.1379,27.3,2311,0.8897,0.2731,0.0808,0.0526,0.3197,0.5338,0.0926,0.4905,0.271,0.5245,0.4564,0.355,0.3947,62.87
2417005,7746,0.1443,0.0878,6,1,0.1051,0.4246,2,0.0379,0.2134,0.1361,0.9611,0.2041,36.8,1328,0.5588,0.5433,0.0606,0.0263,0.3791,0.514,0.037,0.0559,0.3527,0.457,0.9611,0.5254,0.5628,62.86
0601004,7689,0.1415,0.0757,5,3,0.1242,0.3096,3,0.1712,0.2915,0.1225,0.3559,0.1915,30.5,1317,0.5431,0.453,0.0505,0.0789,0.4904,0.3748,0.0556,0.4724,0.5029,0.4057,0.3559,0.4929,0.4513,62.85
3210005,2787,0.052,0.1066,1,0,0.1163,0.2689,1,0.0995,0.3094,0.1203,0.9692,0.275,43.9,328,0.0394,0.6836,0.0101,0.0,0.4444,0.3255,0.0185,0.2484,0.5373,0.3974,0.9692,0.7079,0.6885,62.85
2422004,17557,0.1422,0.0922,12,2,0.1149,0.1921,1,0.122,0.1391,0.1106,0.9668,0.2055,35.1,2869,0.547,0.5761,0.1212,0.0526,0.4362,0.2326,0.0185,0.3187,0.2098,0.3608,0.9668,0.529,0.5327,62.84
2428006,5844,0.1894,0.0935,3,1,0.1225,0.0,1,0.07,0.194,0.1785,1.0,0.1544,32.8,1280,0.8126,0.5858,0.0303,0.0263,0.4805,0.0,0.0185,0.1562,0.3154,0.617,1.0,0.3974,0.492,62.83
0211002,5051,0.134,0.0819,3,0,0.133,0.1082,0,0.1397,0.2371,0.1115,0.8726,0.1943,45.5,835,0.5008,0.4993,0.0303,0.0,0.5416,0.131,0.0,0.3739,0.3983,0.3642,0.8726,0.5001,0.7168,62.82
0210003,10003,0.1681,0.0572,7,4,0.1208,0.1315,2,0.1495,0.2838,0.1164,0.8479,0.1098,39.5,1824,0.6927,0.3149,0.0707,0.1053,0.4706,0.1592,0.037,0.4046,0.4881,0.3826,0.8479,0.2826,0.6106,62.78
0614001,15424,0.1165,0.0952,15,1,0.0761,0.2928,1,0.155,0.2618,0.1847,0.5349,0.1621,34.1,2554,0.4024,0.5985,0.1515,0.0263,0.2103,0.3545,0.0185,0.4217,0.4458,0.6404,0.5349,0.4172,0.515,62.78
3005005,8789,0.1418,0.078,4,3,0.1397,0.0,3,0.1308,0.1236,0.0868,1.0,0.2648,47.9,1427,0.5447,0.4701,0.0404,0.0789,0.5807,0.0,0.0556,0.3461,0.18,0.2709,1.0,0.6816,0.7593,62.77
2016004,6458,0.1324,0.1137,9,1,0.1252,0.1804,0,0.1988,0.3026,0.0864,0.2148,0.1936,28.8,986,0.4918,0.7366,0.0909,0.0263,0.4962,0.2184,0.0,0.5586,0.5242,0.2694,0.2148,0.4983,0.4212,62.76
1408007,7633,0.123,0.0775,3,1,0.1332,0.1571,0,0.1092,0.2965,0.1534,0.818,0.1659,44.3,1344,0.4389,0.4664,0.0303,0.0263,0.5428,0.1902,0.0,0.2787,0.5125,0.5223,0.818,0.427,0.6956,62.75
1820005,6098,0.1547,0.0886,5,0,0.1272,0.0,4,0.094,0.2454,0.1245,1.0,0.1631,45.3,1099,0.6173,0.5493,0.0505,0.0,0.5079,0.0,0.0741,0.2312,0.4142,0.4132,1.0,0.4198,0.7133,62.74
0212007,13264,0.1283,0.1068,6,1,0.141,0.0551,1,0.1059,0.2266,0.1626,0.8489,0.1365,37.5,2460,0.4688,0.6851,0.0606,0.0263,0.5882,0.0667,0.0185,0.2684,0.3781,0.557,0.8489,0.3514,0.5752,62.74
0422004,2563,0.148,0.0813,2,0,0.1578,0.1091,1,0.1816,0.1057,0.2033,0.9831,0.0503,33.0,560,0.5796,0.4948,0.0202,0.0,0.6861,0.1321,0.0185,0.5048,0.1456,0.7106,0.9831,0.1295,0.4956,62.74
0418006,11970,0.1105,0.0835,14,1,0.095,0.1997,5,0.1749,0.2892,0.155,0.6549,0.1862,30.5,1882,0.3686,0.5112,0.1414,0.0263,0.3203,0.2418,0.0926,0.4839,0.4985,0.5283,0.6549,0.4793,0.4513,62.74
2607005,3532,0.1439,0.0706,2,0,0.1328,0.2347,0,0.1701,0.2325,0.1079,0.8683,0.2078,29.6,598,0.5566,0.4149,0.0202,0.0,0.5405,0.2841,0.0,0.4689,0.3894,0.3506,0.8683,0.5349,0.4354,62.74
0805003,7290,0.1687,0.0785,5,3,0.1613,0.047,2,0.1312,0.136,0.0809,1.0,0.1223,46.3,1331,0.6961,0.4739,0.0505,0.0789,0.7065,0.0569,0.037,0.3474,0.2038,0.2487,1.0,0.3148,0.731,62.73
1003004,1996,0.0926,0.0743,2,1,0.1848,0.023,0,0.1527,0.2005,0.1506,0.9457,0.1497,50.5,353,0.2679,0.4425,0.0202,0.0263,0.8433,0.0278,0.0,0.4146,0.3279,0.5117,0.9457,0.3853,0.8053,62.73
1822003,23015,0.1099,0.1062,18,7,0.1079,0.1071,6,0.2429,0.126,0.0195,1.0,0.16,28.0,2464,0.3652,0.6806,0.1818,0.1842,0.3955,0.1297,0.1111,0.6963,0.1846,0.017,1.0,0.4118,0.4071,62.72
1012006,6873,0.1517,0.0843,3,2,0.1354,0.6278,2,0.1508,0.1223,0.1011,0.57,0.126,30.4,1182,0.6005,0.5172,0.0303,0.0526,0.5556,0.76,0.037,0.4086,0.1775,0.3249,0.57,0.3243,0.4496,62.71
1016004,14256,0.1218,0.0627,5,2,0.1546,0.3498,5,0.1382,0.219,0.0815,0.7834,0.1779,43.5,2198,0.4322,0.356,0.0505,0.0526,0.6674,0.4235,0.0926,0.3693,0.3635,0.2509,0.7834,0.4579,0.6814,62.7
2208003,3077,0.1117,0.0564,3,1,0.1161,0.4443,1,0.1415,0.2833,0.145,0.9702,0.2247,22.9,496,0.3754,0.309,0.0303,0.0263,0.4432,0.5379,0.0185,0.3796,0.4871,0.4906,0.9702,0.5784,0.3168,62.68
1006004,6608,0.1004,0.0581,6,1,0.1042,0.4829,1,0.1553,0.2277,0.1311,0.8976,0.2123,38.4,959,0.3118,0.3216,0.0606,0.0263,0.3739,0.5846,0.0185,0.4227,0.3802,0.4381,0.8976,0.5465,0.5912,62.67
0205005,1800,0.1316,0.0758,1,1,0.1522,0.2571,0,0.0861,0.1812,0.172,0.975,0.2039,31.8,352,0.4873,0.4537,0.0101,0.0263,0.6535,0.3113,0.0,0.2065,0.2908,0.5925,0.975,0.5248,0.4743,62.63
3029004,6979,0.1402,0.0865,2,3,0.1722,0.1033,2,0.1061,0.2089,0.1547,0.8416,0.1331,32.9,1395,0.5357,0.5336,0.0202,0.0789,0.7699,0.1251,0.037,0.269,0.344,0.5272,0.8416,0.3426,0.4938,62.61
3002005,5890,0.1643,0.0728,2,3,0.151,0.2168,0,0.1038,0.3173,0.0884,0.6654,0.2054,28.5,1056,0.6714,0.4313,0.0202,0.0789,0.6465,0.2625,0.0,0.2618,0.5525,0.277,0.6654,0.5287,0.4159,62.58
2801004,10070,0.142,0.0824,7,3,0.1131,0.2242,3,0.2034,0.2551,0.1405,0.3515,0.2045,23.5,1761,0.5459,0.503,0.0707,0.0789,0.4257,0.2714,0.0556,0.5729,0.4329,0.4736,0.3515,0.5264,0.3274,62.57
2610002,11171,0.185,0.0571,11,4,0.1368,0.2744,2,0.1895,0.1916,0.078,0.621,0.1708,21.6,2035,0.7878,0.3142,0.1111,0.1053,0.5638,0.3322,0.037,0.5295,0.3108,0.2377,0.621,0.4396,0.2938,62.56
1425002,9911,0.1102,0.0799,5,2,0.155,0.2986,2,0.1765,0.2692,0.1632,0.4596,0.0954,35.1,1792,0.3669,0.4843,0.0505,0.0526,0.6698,0.3615,0.037,0.4889,0.46,0.5592,0.4596,0.2456,0.5327,62.55
2808006,4022,0.1677,0.0365,1,0,0.1199,0.0,2,0.2999,0.2851,0.1,0.5475,0.1927,37.9,701,0.6905,0.1604,0.0101,0.0,0.4653,0.0,0.037,0.8744,0.4906,0.3208,0.5475,0.496,0.5823,62.54
0216001,3573,0.1378,0.0812,2,0,0.0929,0.3352,0,0.1411,0.1939,0.1488,0.904,0.1352,45.9,601,0.5222,0.494,0.0202,0.0,0.3081,0.4058,0.0,0.3783,0.3152,0.5049,0.904,0.348,0.7239,62.54
0417004,11632,0.0887,0.0752,10,1,0.1084,0.3079,2,0.1462,0.3264,0.1645,1.0,0.1119,32.3,1785,0.2459,0.4493,0.101,0.0263,0.3984,0.3728,0.037,0.3943,0.57,0.5642,1.0,0.288,0.4832,62.47
0209002,6716,0.1544,0.0789,2,0,0.1282,0.0,0,0.171,0.2458,0.1156,0.9897,0.1508,38.1,1184,0.6156,0.4769,0.0202,0.0,0.5137,0.0,0.0,0.4717,0.415,0.3796,0.9897,0.3882,0.5858,62.47
2213005,6052,0.1735,0.0861,6,0,0.1182,0.0445,2,0.0701,0.2058,0.1509,1.0,0.1789,40.0,1199,0.7231,0.5306,0.0606,0.0,0.4554,0.0539,0.037,0.1565,0.3381,0.5128,1.0,0.4605,0.6195,62.46
1813004,8224,0.1584,0.0637,3,2,0.0909,0.1929,2,0.2071,0.2595,0.0752,0.8756,0.1838,36.3,1230,0.6382,0.3634,0.0303,0.0526,0.2964,0.2335,0.037,0.5845,0.4413,0.2272,0.8756,0.4731,0.554,62.46
1434005,10399,0.0999,0.0836,6,2,0.1086,0.1294,1,0.2219,0.2686,0.1684,0.7286,0.148,31.8,1675,0.3089,0.5119,0.0606,0.0526,0.3995,0.1567,0.0185,0.6307,0.4588,0.5789,0.7286,0.381,0.4743,62.45
2812006,5364,0.1449,0.0233,6,1,0.1233,0.0,0,0.233,0.3465,0.0556,1.0,0.2369,40.2,785,0.5622,0.0619,0.0606,0.0263,0.4851,0.0,0.0,0.6654,0.6087,0.1532,1.0,0.6098,0.623,62.42
0215001,9595,0.1035,0.0572,6,0,0.1632,0.4013,5,0.1776,0.2552,0.1071,0.9339,0.1333,27.1,1511,0.3292,0.3149,0.0606,0.0,0.7175,0.4858,0.0926,0.4923,0.4331,0.3475,0.9339,0.3431,0.3912,62.41
0421001,11761,0.1624,0.0619,5,3,0.1107,0.0,3,0.1918,0.251,0.0394,1.0,0.1755,47.9,1699,0.6607,0.35,0.0505,0.0789,0.4118,0.0,0.0556,0.5367,0.425,0.0921,1.0,0.4517,0.7593,62.39
3005001,9468,0.137,0.0532,3,3,0.16,0.1379,4,0.1511,0.2016,0.153,0.9098,0.1878,29.5,1829,0.5177,0.2851,0.0303,0.0789,0.6989,0.1669,0.0741,0.4096,0.33,0.5208,0.9098,0.4834,0.4336,62.38
2210002,4259,0.1272,0.1087,3,2,0.0862,0.1035,0,0.2141,0.1265,0.0935,0.7722,0.2063,46.3,590,0.4626,0.6993,0.0303,0.0526,0.2691,0.1253,0.0,0.6064,0.1856,0.2962,0.7722,0.531,0.731,62.37
1820003,16738,0.1136,0.0987,11,3,0.1487,0.3744,2,0.0721,0.2042,0.1484,0.5993,0.183,30.3,2924,0.386,0.6246,0.1111,0.0789,0.6331,0.4533,0.037,0.1628,0.335,0.5034,0.5993,0.471,0.4478,62.37
1210004,3868,0.1419,0.0721,2,1,0.1706,0.2824,1,0.0595,0.2365,0.1877,0.8576,0.1172,33.4,826,0.5453,0.4261,0.0202,0.0263,0.7606,0.3419,0.0185,0.1234,0.3971,0.6517,0.8576,0.3017,0.5027,62.36
0225004,3421,0.1177,0.0902,7,0,0.1333,0.0,0,0.2093,0.1155,0.177,1.0,0.1526,32.2,630,0.4091,0.5612,0.0707,0.0,0.5434,0.0,0.0,0.5914,0.1644,0.6113,1.0,0.3928,0.4814,62.32
2607001,4861,0.1342,0.0762,4,1,0.122,0.0476,2,0.1742,0.1401,0.074,1.0,0.2684,45.6,715,0.502,0.4567,0.0404,0.0263,0.4776,0.0576,0.037,0.4817,0.2117,0.2226,1.0,0.6909,0.7186,62.31
1213002,7210,0.1263,0.0663,7,2,0.0847,0.4161,2,0.1525,0.3084,0.0917,0.9541,0.1792,30.5,988,0.4575,0.3828,0.0707,0.0526,0.2603,0.5038,0.037,0.4139,0.5354,0.2894,0.9541,0.4613,0.4513,62.26
1217004,10173,0.1124,0.1051,7,2,0.1351,0.0,1,0.1752,0.2008,0.0472,1.0,0.2425,34.3,1310,0.3793,0.6724,0.0707,0.0526,0.5539,0.0,0.0185,0.4848,0.3285,0.1215,1.0,0.6242,0.5186,62.23
